ACE,date_only,hour,target_demanda,day_of_week,month,population_resident,student_count,outbound_commuters,employed_resident,Shape_Area,demand_density,pop_density,lag_1h,lag_24h,rolling_mean_3h
50.0,2015-06-27,16,0.0,5,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,4.0,2.0,1.6666666666666667
50.0,2015-06-27,17,1.0,5,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,1.0,1.3333333333333333
50.0,2015-06-27,18,0.0,5,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,1.0,1.6666666666666667
50.0,2015-06-27,19,2.0,5,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,0.0,1.0,0.3333333333333333
50.0,2015-06-27,20,2.0,5,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,2.0,1.0,1.0
50.0,2015-06-27,21,0.0,5,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,2.0,2.0,1.3333333333333333
50.0,2015-06-27,22,2.0,5,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,0.0,2.0,1.3333333333333333
50.0,2015-06-27,23,0.0,5,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,2.0,1.0,1.3333333333333333
50.0,2015-06-28,0,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,1.0,0.6666666666666666
50.0,2015-06-28,1,1.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,1.0,0.6666666666666666
50.0,2015-06-28,2,2.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,1.0,1.0,0.3333333333333333
50.0,2015-06-28,3,3.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.422776096670683,6888.607601380557,2.0,0.0,1.0
50.0,2015-06-28,4,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,3.0,1.0,2.0
50.0,2015-06-28,5,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,1.0,1.6666666666666667
50.0,2015-06-28,6,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,1.0
50.0,2015-06-28,7,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-28,8,1.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-28,9,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,0.0,0.3333333333333333
50.0,2015-06-28,10,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,4.0,0.3333333333333333
50.0,2015-06-28,11,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.3333333333333333
50.0,2015-06-28,12,1.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-28,13,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,1.0,0.3333333333333333
50.0,2015-06-28,14,1.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,0.0,0.3333333333333333
50.0,2015-06-28,15,1.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,1.0,4.0,0.6666666666666666
50.0,2015-06-28,16,1.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,1.0,0.0,0.6666666666666666
50.0,2015-06-28,17,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,1.0,1.0
50.0,2015-06-28,18,2.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,0.0,0.0,0.6666666666666666
50.0,2015-06-28,19,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,2.0,2.0,1.0
50.0,2015-06-28,20,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,2.0,0.6666666666666666
50.0,2015-06-28,21,3.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.422776096670683,6888.607601380557,0.0,0.0,0.6666666666666666
50.0,2015-06-28,22,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,3.0,2.0,1.0
50.0,2015-06-28,23,0.0,6,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,1.0
50.0,2015-06-29,0,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,0.0,1.0
50.0,2015-06-29,1,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,1.0,0.3333333333333333
50.0,2015-06-29,2,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,2.0,0.3333333333333333
50.0,2015-06-29,3,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,3.0,0.6666666666666666
50.0,2015-06-29,4,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.3333333333333333
50.0,2015-06-29,5,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.3333333333333333
50.0,2015-06-29,6,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-29,7,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-29,8,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,1.0,0.0
50.0,2015-06-29,9,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-29,10,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,0.0,0.3333333333333333
50.0,2015-06-29,11,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,0.0,0.3333333333333333
50.0,2015-06-29,12,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,1.0,1.0,0.6666666666666666
50.0,2015-06-29,13,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,1.0,0.0,0.6666666666666666
50.0,2015-06-29,14,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,1.0,1.0,1.0
50.0,2015-06-29,15,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,1.0,1.0,1.0
50.0,2015-06-29,16,3.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.422776096670683,6888.607601380557,1.0,1.0,1.0
50.0,2015-06-29,17,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,3.0,0.0,1.6666666666666667
50.0,2015-06-29,18,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,2.0,1.3333333333333333
50.0,2015-06-29,19,2.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,1.0,0.0,1.3333333333333333
50.0,2015-06-29,20,4.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.8970347955609108,6888.607601380557,2.0,0.0,1.0
50.0,2015-06-29,21,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,4.0,3.0,2.3333333333333335
50.0,2015-06-29,22,1.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,1.0,0.0,2.3333333333333335
50.0,2015-06-29,23,0.0,0,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,0.0,2.0
50.0,2015-06-30,0,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,1.0,0.6666666666666666
50.0,2015-06-30,1,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.3333333333333333
50.0,2015-06-30,2,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,1.0,0.0
50.0,2015-06-30,3,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-30,4,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-30,5,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-30,6,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-30,7,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-30,8,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-06-30,9,1.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,1.0,0.0
50.0,2015-06-30,10,3.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.422776096670683,6888.607601380557,1.0,0.0,0.3333333333333333
50.0,2015-06-30,11,3.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.422776096670683,6888.607601380557,3.0,1.0,1.3333333333333333
50.0,2015-06-30,12,1.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,3.0,1.0,2.3333333333333335
50.0,2015-06-30,13,2.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,1.0,1.0,2.3333333333333335
50.0,2015-06-30,14,1.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,2.0,1.0,2.0
50.0,2015-06-30,15,2.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,1.0,1.0,1.3333333333333333
50.0,2015-06-30,16,4.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.8970347955609108,6888.607601380557,2.0,3.0,1.6666666666666667
50.0,2015-06-30,17,0.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,4.0,0.0,2.3333333333333335
50.0,2015-06-30,18,1.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,1.0,2.0
50.0,2015-06-30,19,4.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.8970347955609108,6888.607601380557,1.0,2.0,1.6666666666666667
50.0,2015-06-30,20,5.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,2.3712934944511384,6888.607601380557,4.0,4.0,1.6666666666666667
50.0,2015-06-30,21,3.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,1.422776096670683,6888.607601380557,5.0,1.0,3.3333333333333335
50.0,2015-06-30,22,5.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,2.3712934944511384,6888.607601380557,3.0,1.0,4.0
50.0,2015-06-30,23,2.0,1,6,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,5.0,0.0,4.333333333333333
50.0,2015-07-01,0,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,2.0,0.0,3.3333333333333335
50.0,2015-07-01,1,2.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,0.0,0.0,2.3333333333333335
50.0,2015-07-01,2,4.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,1.8970347955609108,6888.607601380557,2.0,0.0,1.3333333333333333
50.0,2015-07-01,3,4.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,1.8970347955609108,6888.607601380557,4.0,0.0,2.0
50.0,2015-07-01,4,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,4.0,0.0,3.3333333333333335
50.0,2015-07-01,5,1.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,0.0,2.6666666666666665
50.0,2015-07-01,6,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,1.0,0.0,1.6666666666666667
50.0,2015-07-01,7,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.3333333333333333
50.0,2015-07-01,8,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.3333333333333333
50.0,2015-07-01,9,1.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.4742586988902277,6888.607601380557,0.0,1.0,0.0
50.0,2015-07-01,10,2.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.9485173977804554,6888.607601380557,1.0,3.0,0.3333333333333333
50.0,2015-07-01,11,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,2.0,3.0,1.0
50.0,2015-07-01,12,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,1.0,1.0
50.0,2015-07-01,13,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,2.0,0.6666666666666666
50.0,2015-07-01,14,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,1.0,0.0
50.0,2015-07-01,15,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,2.0,0.0
50.0,2015-07-01,16,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,4.0,0.0
50.0,2015-07-01,17,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,0.0,0.0
50.0,2015-07-01,18,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,1.0,0.0
50.0,2015-07-01,19,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,4.0,0.0
50.0,2015-07-01,20,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,5.0,0.0
50.0,2015-07-01,21,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,3.0,0.0
50.0,2015-07-01,22,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,5.0,0.0
50.0,2015-07-01,23,0.0,2,7,14525.0,4588.0,92.0,571.0,2108553.8385274,0.0,6888.607601380557,0.0,2.0,0.0
51.0,2015-05-17,0,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,,,
51.0,2015-05-17,1,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,
51.0,2015-05-17,2,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,
51.0,2015-05-17,3,2.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,0.0,,0.0
51.0,2015-05-17,4,1.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,2.0,,0.6666666666666666
51.0,2015-05-17,5,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,,1.0
51.0,2015-05-17,6,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,1.0
51.0,2015-05-17,7,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,0.3333333333333333
51.0,2015-05-17,8,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,0.0
51.0,2015-05-17,9,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,0.0
51.0,2015-05-17,10,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,0.0
51.0,2015-05-17,11,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,0.0
51.0,2015-05-17,12,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,0.0
51.0,2015-05-17,13,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,0.0
51.0,2015-05-17,14,1.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,0.0,,0.0
51.0,2015-05-17,15,2.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,1.0,,0.3333333333333333
51.0,2015-05-17,16,1.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,2.0,,1.0
51.0,2015-05-17,17,1.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,1.0,,1.3333333333333333
51.0,2015-05-17,18,2.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,1.0,,1.3333333333333333
51.0,2015-05-17,19,4.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,2.4636903637922574,9955.772760084512,2.0,,1.3333333333333333
51.0,2015-05-17,20,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,4.0,,2.3333333333333335
51.0,2015-05-17,21,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,2.0
51.0,2015-05-17,22,0.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,,1.3333333333333333
51.0,2015-05-17,23,1.0,6,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,0.0,,0.0
51.0,2015-05-18,0,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,0.0,0.3333333333333333
51.0,2015-05-18,1,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,0.0,0.3333333333333333
51.0,2015-05-18,2,2.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,0.0,0.0,0.3333333333333333
51.0,2015-05-18,3,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,2.0,2.0,0.6666666666666666
51.0,2015-05-18,4,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,1.0,0.6666666666666666
51.0,2015-05-18,5,1.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,0.0,0.0,0.6666666666666666
51.0,2015-05-18,6,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,0.0,0.3333333333333333
51.0,2015-05-18,7,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,0.0,0.3333333333333333
51.0,2015-05-18,8,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,0.0,0.3333333333333333
51.0,2015-05-18,9,2.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,0.0,0.0,0.0
51.0,2015-05-18,10,2.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,2.0,0.0,0.6666666666666666
51.0,2015-05-18,11,1.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,2.0,0.0,1.3333333333333333
51.0,2015-05-18,12,1.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,1.0,0.0,1.6666666666666667
51.0,2015-05-18,13,1.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,1.0,0.0,1.3333333333333333
51.0,2015-05-18,14,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,1.0,1.0
51.0,2015-05-18,15,1.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,0.0,2.0,0.6666666666666666
51.0,2015-05-18,16,1.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,1.0,1.0,0.6666666666666666
51.0,2015-05-18,17,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,1.0,0.6666666666666666
51.0,2015-05-18,18,2.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,0.0,2.0,0.6666666666666666
51.0,2015-05-18,19,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,2.0,4.0,1.0
51.0,2015-05-18,20,1.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,0.0,0.0,0.6666666666666666
51.0,2015-05-18,21,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,0.0,1.0
51.0,2015-05-18,22,3.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.847767772844193,9955.772760084512,0.0,0.0,0.3333333333333333
51.0,2015-05-18,23,0.0,0,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,3.0,1.0,1.3333333333333333
51.0,2015-05-19,0,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,0.0,1.0
51.0,2015-05-19,1,1.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,0.0,0.0,1.0
51.0,2015-05-19,2,1.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,1.0,2.0,0.3333333333333333
51.0,2015-05-19,3,4.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,2.4636903637922574,9955.772760084512,1.0,0.0,0.6666666666666666
51.0,2015-05-19,4,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,4.0,0.0,2.0
51.0,2015-05-19,5,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,1.0,1.6666666666666667
51.0,2015-05-19,6,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,0.0,1.3333333333333333
51.0,2015-05-19,7,1.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,0.0,0.0,0.0
51.0,2015-05-19,8,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,0.0,0.3333333333333333
51.0,2015-05-19,9,2.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,0.0,2.0,0.3333333333333333
51.0,2015-05-19,10,2.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,2.0,2.0,1.0
51.0,2015-05-19,11,1.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,2.0,1.0,1.3333333333333333
51.0,2015-05-19,12,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,1.0,1.6666666666666667
51.0,2015-05-19,13,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,1.0,1.0
51.0,2015-05-19,14,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,0.0,0.3333333333333333
51.0,2015-05-19,15,2.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,0.0,1.0,0.0
51.0,2015-05-19,16,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,2.0,1.0,0.6666666666666666
51.0,2015-05-19,17,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,0.0,0.6666666666666666
51.0,2015-05-19,18,1.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,0.0,2.0,0.6666666666666666
51.0,2015-05-19,19,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,0.0,0.3333333333333333
51.0,2015-05-19,20,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,1.0,0.3333333333333333
51.0,2015-05-19,21,3.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.847767772844193,9955.772760084512,0.0,0.0,0.3333333333333333
51.0,2015-05-19,22,1.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,3.0,3.0,1.0
51.0,2015-05-19,23,0.0,1,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,0.0,1.3333333333333333
51.0,2015-05-20,0,2.0,2,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.231845181896129,9955.772760084512,0.0,0.0,1.3333333333333333
51.0,2015-05-20,1,1.0,2,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.6159225909480643,9955.772760084512,2.0,1.0,1.0
51.0,2015-05-20,2,0.0,2,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,1.0,1.0,1.0
51.0,2015-05-20,3,0.0,2,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,4.0,1.0
51.0,2015-05-20,4,3.0,2,5,16164.0,5160.0,137.0,648.0,1623580.64908894,1.847767772844193,9955.772760084512,0.0,0.0,0.3333333333333333
51.0,2015-05-20,5,0.0,2,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,3.0,0.0,1.0
51.0,2015-05-20,6,0.0,2,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,0.0,1.0
51.0,2015-05-20,7,0.0,2,5,16164.0,5160.0,137.0,648.0,1623580.64908894,0.0,9955.772760084512,0.0,1.0,1.0
